STATEFP,COUNTYFP,GEOID,city_x,ALAND,AWATER,SNI_raw,SNI_Score,point_count_311,311_score_raw,311_score_log,311_score_sqrt,311_score_yj,ES_raw,ES_log,ES_sqrt,ES_yj,Raw_status,Log_status,SQRT_status,YJ_status,Raw_score,Log_score,SQRT_score,YJ_score,TRACTCE_y,NAME_y,population,median_hh_income,median_home_value,median_gross_rent,median_year_built,land_area_sqmi,pop_density_sqmi,pct_indv_poverty,unemployment_rate,pct_vacant,pct_renter,pct_no_vehicle,pct_no_internet,pct_smartphone_only,pct_limited_english_pop,pct_foreign_born,pct_under_18,pct_65_plus,pct_bachelors_plus,pct_non_white,pct_white_nh,pct_black_nh,pct_hispanic,pct_asian_nh,pct_aian_nh,pct_nhpi_nh,pct_other_nh,pct_two_plus_nh
36,5,36005046205,new_york,874547,0,59.91291134,76.37496613,475.0,1.61,59.92,12.71,33.67,-74.76496613,-16.45496613,-63.66496613,-42.70496613,negative,negative,negative,negative,1.0,1.0,1.0,1.0,46205,462.05,3633.0,75679.0,33000.0,1641.0,1968,0.3376644844906257,10759.2,0.167,0.082657,0.058342,0.604891,0.473913,0.02663,0.093478,0.055,0.331682,0.158,0.266,0.422,0.942197,0.057803,0.600881,0.332508,0.008808,0.0,0.0,0.0,0.0
36,5,36005046206,new_york,69361,0,29.61015765,6.285559469,74.0,0.25,41.96,5.02,18.57,-6.035559469,35.67444053,-1.265559469,12.28444053,negative,positive,negative,positive,1.0,0.0,1.0,0.0,46206,462.06,3971.0,67234.0,16700.0,1149.0,1961,0.0267804318221368,148279.91,0.012,0.042319,0.056865,0.608824,0.487745,0.190686,0.091176,0.102,0.355074,0.123,0.3,0.314,0.965248,0.034752,0.716444,0.229917,0.006799,0.0,0.0,0.0,0.012088
36,5,36005046207,new_york,188169,0,40.43445835,25.00677323,215.0,0.73,52.24,8.55,26.46,-24.27677323,27.23322677,-16.45677323,1.453226768,negative,positive,negative,positive,1.0,0.0,1.0,0.0,46207,462.07,6535.0,59838.0,31200.0,1385.0,1964,0.0726524570801987,89948.78,0.162,0.134261,0.011202,0.504291,0.437007,0.065568,0.081703,0.041,0.181637,0.191,0.23,0.349,0.978883,0.021117,0.652028,0.239327,0.048967,0.0,0.0,0.0,0.038562
36,5,36005046208,new_york,485072,0,52.49572508,57.96532105,1485.0,5.05,70.98,22.47,46.49,-52.91532105,13.01467895,-35.49532105,-11.47532105,negative,positive,negative,negative,1.0,0.0,1.0,1.0,46208,462.08,5145.0,87061.0,543600.0,2394.0,1974,0.1872873462727981,27471.16,0.086,0.091168,0.076366,0.474697,0.15752,0.005702,0.079829,0.069,0.317007,0.232,0.209,0.302,0.975316,0.024684,0.781535,0.093878,0.00311,0.025073,0.0,0.01827,0.05345
36,5,36005046209,new_york,462184,14970,54.9817672,64.60308859,1609.0,5.47,71.76,23.39,47.52,-59.13308859,7.156911406,-41.21308859,-17.08308859,negative,positive,negative,negative,1.0,0.0,1.0,1.0,46209,462.09,4436.0,30185.0,276900.0,769.0,1964,0.1784502400669322,24858.47,0.519,0.142775,0.109286,0.856028,0.69078,0.089362,0.163121,0.084,0.169748,0.374,0.071,0.239,1.0,0.0,0.609333,0.373535,0.000902,0.0,0.0,0.0,0.016231
36,5,36005048401,new_york,504791,0,54.09697446,62.51693308,1502.0,5.11,71.09,22.6,46.64,-57.40693308,8.57306692,-39.91693308,-15.87693308,negative,positive,negative,negative,1.0,0.0,1.0,1.0,48401,484.01,3892.0,88862.0,750000.0,1848.0,1967,0.1949008947380843,19969.12,0.112,0.062147,0.05299,0.534772,0.282174,0.036771,0.055955,0.13,0.365365,0.303,0.086,0.381,0.979959,0.020041,0.709404,0.176773,0.006937,0.0,0.0,0.044193,0.042652
36,5,36005048402,new_york,189931,0,19.66877306,0.921159577,58.0,0.2,39.63,4.44,17.02,-0.721159577,38.70884042,3.518840423,16.09884042,negative,positive,positive,positive,1.0,0.0,0.0,0.0,48402,484.02,0.0,,,,-666666666,0.0733327690836387,0.0,,,,,,,,,,,,,,,,,,,,,
36,5,36005050400,new_york,7243541,8954365,33.55743697,11.64995936,936.0,3.18,66.5,17.84,40.91,-8.469959361,54.85004064,6.190040639,29.26004064,negative,positive,positive,positive,1.0,0.0,0.0,0.0,50400,504.0,0.0,,,,-666666666,2.79674681595353,0.0,,,,,,,,,,,,,,,,,,,,,
36,5,36005051601,new_york,1071353,4429207,46.77140097,41.79084259,2128.0,7.23,74.48,26.9,51.25,-34.56084259,32.68915741,-14.89084259,9.45915741,negative,positive,negative,positive,1.0,0.0,1.0,0.0,51601,516.01,3828.0,103125.0,656400.0,1826.0,1938,0.4136517059145881,9254.16,0.052,0.120316,0.110452,0.256542,0.106208,0.024628,0.055926,0.092,0.158046,0.093,0.44,0.467,0.328892,0.671108,0.008882,0.232759,0.023511,0.0,0.0,0.025601,0.03814
36,5,36005051602,new_york,469480,3380062,15.55296668,0.325115145,4.0,0.01,15.64,1.17,4.99,-0.315115145,15.31488486,0.844884855,4.664884855,negative,positive,positive,positive,1.0,0.0,0.0,0.0,51602,516.02,0.0,,,,-666666666,0.1812672414160233,0.0,,,,,,,,,,,,,,,,,,,,,
36,47,36047000100,new_york,207819,0,60.21948027,77.1471146,3085.0,10.49,78.09,32.38,56.57,-66.6571146,0.942885397,-44.7671146,-20.5771146,negative,positive,negative,negative,1.0,0.0,1.0,1.0,100,1.0,4815.0,178162.0,781300.0,3118.0,1963,0.080239364496542,60007.95,0.028,0.045261,0.124831,0.324981,0.508096,0.052043,0.018119,0.067,0.163655,0.131,0.285,0.845,0.280374,0.719626,0.107788,0.07269,0.07269,0.0,0.0,0.0,0.027207
36,47,36047000200,new_york,276929,0,69.00153402,91.34380927,1662.0,5.65,72.08,23.77,47.94,-85.69380927,-19.26380927,-67.57380927,-43.40380927,negative,negative,negative,negative,1.0,1.0,1.0,1.0,200,2.0,1288.0,79375.0,1074100.0,2006.0,1938,0.1069228846768721,12046.06,0.345,0.083688,0.022959,0.67624,0.553525,0.096606,0.148825,0.456,0.357919,0.282,0.092,0.244,0.821429,0.178571,0.038043,0.71118,0.037267,0.0,0.0,0.004658,0.03028
36,47,36047000301,new_york,200995,0,61.52071277,79.69384991,3249.0,11.04,78.59,33.23,57.35,-68.65384991,-1.103849905,-46.46384991,-22.34384991,negative,negative,negative,negative,1.0,1.0,1.0,1.0,301,3.01,4501.0,185128.0,2000001.0,2765.0,1938,0.0776046033663065,57999.14,0.052,0.036576,0.106383,0.509524,0.630952,0.040952,0.065714,0.027,0.137747,0.193,0.236,0.805,0.176183,0.823817,0.008665,0.080649,0.042879,0.0,0.0,0.01533,0.02866
36,47,36047000501,new_york,83724,0,56.95200365,69.54754809,843.0,2.87,65.49,16.93,39.72,-66.67754809,-4.05754809,-52.61754809,-29.82754809,negative,negative,negative,negative,1.0,1.0,1.0,1.0,501,5.01,4541.0,141364.0,1195200.0,3155.0,1938,0.0323260171260014,140475.08,0.084,0.047744,0.078588,0.424413,0.748212,0.069459,0.015832,0.065,0.203039,0.098,0.217,0.843,0.391984,0.608016,0.041841,0.106584,0.19357,0.003744,0.0,0.011011,0.035235
36,47,36047000502,new_york,96799,0,63.14504471,82.72825792,716.0,2.43,63.9,15.6,37.92,-80.29825792,-18.82825792,-67.12825792,-44.80825792,negative,negative,negative,negative,1.0,1.0,1.0,1.0,502,5.02,2704.0,168013.0,742400.0,2469.0,1938,0.0373743028495988,72349.18,0.075,0.040918,0.063164,0.58745,0.643525,0.021362,0.006676,0.029,0.131287,0.153,0.213,0.823,0.281435,0.718565,0.006657,0.047337,0.16605,0.005178,0.0,0.001849,0.054364
36,47,36047000700,new_york,176774,0,65.18464279,86.18260634,1616.0,5.49,71.81,23.44,47.58,-80.69260634,-14.37260634,-62.74260634,-38.60260634,negative,negative,negative,negative,1.0,1.0,1.0,1.0,700,7.0,4243.0,201827.0,1339700.0,3472.0,1938,0.0682528229830367,62165.93,0.041,0.023686,0.138338,0.584924,0.665198,0.0,0.008321,0.017,0.169691,0.209,0.087,0.898,0.225077,0.774923,0.010134,0.054914,0.077775,0.0,0.0,0.002357,0.079896
36,47,36047000900,new_york,163469,0,65.44130245,86.58900027,2061.0,7.01,74.17,26.47,50.81,-79.57900027,-12.41900027,-60.11900027,-35.77900027,negative,negative,negative,negative,1.0,1.0,1.0,1.0,900,9.0,5227.0,205500.0,946100.0,3501.0,1952,0.0631157337629631,82816.12,0.029,0.031517,0.073846,0.737542,0.696844,0.0,0.017857,0.057,0.194375,0.167,0.066,0.927,0.339392,0.660608,0.013583,0.115745,0.095083,0.0,0.0,0.001531,0.113449
36,47,36047001100,new_york,168507,0,60.36601945,77.41804389,740.0,2.52,64.22,15.86,38.28,-74.89804389,-13.19804389,-61.55804389,-39.13804389,negative,negative,negative,negative,1.0,1.0,1.0,1.0,1100,11.0,1580.0,203958.0,1240400.0,3501.0,2011,0.0650609164379523,24284.93,0.105,0.052471,0.053965,0.912689,0.806752,0.003492,0.0,0.014,0.182911,0.095,0.02,0.856,0.436709,0.563291,0.06519,0.133544,0.206962,0.0,0.0,0.0,0.031013
36,47,36047001300,new_york,293167,0,60.09372652,76.88973178,1523.0,5.18,71.23,22.75,46.81,-71.70973178,-5.65973178,-54.13973178,-30.07973178,negative,negative,negative,negative,1.0,1.0,1.0,1.0,1300,13.0,2518.0,139866.0,700800.0,3433.0,1957,0.1131924115280977,22245.31,0.105,0.049587,0.129757,0.378495,0.658065,0.020072,0.05233,0.079,0.19023,0.046,0.154,0.843,0.428118,0.571882,0.142971,0.061954,0.185862,0.0,0.0,0.0,0.037331
36,47,36047001501,new_york,165240,0,52.39683735,57.73503116,2010.0,6.83,73.92,26.14,50.47,-50.90503116,16.18496884,-31.59503116,-7.265031157,negative,positive,negative,negative,1.0,0.0,1.0,1.0,1501,15.01,4565.0,142560.0,1022300.0,3174.0,2003,0.063799906787989,71551.83,0.244,0.054122,0.09133,0.829088,0.881427,0.025012,0.031496,0.145,0.230449,0.198,0.089,0.601,0.704053,0.295947,0.279518,0.198686,0.168456,0.0,0.0,0.025192,0.032202
36,47,36047001502,new_york,142146,0,59.56399858,75.52153888,2613.0,8.88,76.47,29.8,54.14,-66.64153888,0.948461122,-45.72153888,-21.38153888,negative,positive,negative,negative,1.0,0.0,1.0,1.0,1502,15.02,5238.0,138179.0,1277400.0,3501.0,2012,0.0548828774352944,95439.6,0.163,0.05838,0.080283,0.854515,0.792642,0.0,0.005686,0.035,0.371707,0.129,0.053,0.815,0.595265,0.404735,0.148148,0.130584,0.257541,0.0,0.0,0.003246,0.055746
36,47,36047001801,new_york,464952,252497,47.88488484,44.92007586,745.0,2.53,64.29,15.91,38.35,-42.39007586,19.36992414,-29.01007586,-6.57007586,negative,positive,negative,negative,1.0,0.0,1.0,1.0,1801,18.01,1588.0,,,,-666666666,0.1795189708419163,8845.86,,,,,,,,0.186,0.330605,0.0,0.006,0.013,0.843199,0.156801,0.424433,0.38665,0.025819,0.006297,0.0,0.0,0.0
36,47,36047001802,new_york,598065,456730,53.1141638,59.80764021,250.0,0.85,53.7,9.22,27.74,-58.95764021,-6.107640206,-50.58764021,-32.06764021,negative,negative,negative,negative,1.0,1.0,1.0,1.0,1802,18.02,0.0,,,,-666666666,0.2309141874786444,0.0,,,,,,,,,,,,,,,,,,,,,
36,47,36047001803,new_york,614381,2637460,37.03167611,17.85424004,570.0,1.94,61.69,13.92,35.51,-15.91424004,43.83575996,-3.934240043,17.65575996,negative,positive,negative,positive,1.0,0.0,1.0,0.0,1803,18.03,11.0,,,,-666666666,0.2372138302982402,46.37,0.727,,,,,,,0.0,0.090909,0.0,0.273,0.182,0.272727,0.727273,0.272727,0.0,0.0,0.0,0.0,0.0,0.0
36,47,36047001804,new_york,342773,1393405,38.16665038,20.11649959,103.0,0.35,45.14,5.92,20.82,-19.76649959,25.02350041,-14.19649959,0.703500406,negative,positive,negative,positive,1.0,0.0,1.0,0.0,1804,18.04,0.0,,,,-666666666,0.132345395207239,0.0,,,,,,,,,,,,,,,,,,,,,
36,47,36047002000,new_york,154138,0,58.16266815,72.27038743,1116.0,3.79,68.21,19.48,42.97,-68.48038743,-4.060387429,-52.79038743,-29.30038743,negative,negative,negative,negative,1.0,1.0,1.0,1.0,2000,20.0,1733.0,81458.0,1121300.0,1862.0,1938,0.0595130145211361,29119.68,0.104,0.081472,0.075,0.683047,0.44226,0.085995,0.174447,0.565,0.364686,0.265,0.173,0.137,0.961339,0.038661,0.132718,0.747259,0.078477,0.0,0.0,0.002885,0.0
36,47,36047002100,new_york,528955,39281,65.76468834,87.14440531,3897.0,13.25,80.36,36.4,60.14,-73.89440531,-6.78440531,-50.74440531,-27.00440531,negative,negative,negative,negative,1.0,1.0,1.0,1.0,2100,21.0,6452.0,250001.0,1910000.0,3501.0,2003,0.2042306672983143,31591.73,0.09,0.01388,0.109415,0.503214,0.548929,0.0,0.0,0.031,0.234501,0.197,0.049,0.934,0.377557,0.622443,0.08633,0.07951,0.15902,0.0,0.0,0.00434,0.048357
36,47,36047002200,new_york,340046,0,65.50187968,86.65673259,1496.0,5.09,71.06,22.55,46.59,-81.56673259,-15.59673259,-64.10673259,-40.06673259,negative,negative,negative,negative,1.0,1.0,1.0,1.0,2200,22.0,4650.0,41852.0,860000.0,1371.0,1940,0.1312924946207571,35417.1,0.25,0.042834,0.062978,0.635678,0.599246,0.11495,0.170226,0.524,0.469677,0.26,0.22,0.36,0.736344,0.263656,0.044946,0.536774,0.146452,0.0,0.0,0.002796,0.005376
36,47,36047002300,new_york,182214,0,43.23038216,31.99674885,12291.0,41.78,91.52,64.64,80.62,9.783251151,59.52325115,32.64325115,48.62325115,positive,positive,positive,positive,0.0,0.0,0.0,0.0,2300,23.0,3385.0,34977.0,348200.0,652.0,1953,0.0703532187257801,48114.36,0.334,0.117986,0.050837,0.942373,0.83322,0.217627,0.12678,0.299,0.257607,0.231,0.241,0.146,0.988183,0.011817,0.376366,0.503693,0.096307,0.011817,0.0,0.0,0.0
36,47,36047002901,new_york,109261,0,41.78304084,28.33920347,1032.0,3.51,67.45,18.73,42.04,-24.82920347,39.11079653,-9.609203468,13.70079653,negative,positive,negative,positive,1.0,0.0,1.0,0.0,2901,29.01,3177.0,22855.0,,616.0,1948,0.0421859079499789,75309.51,0.43,0.320537,0.091094,1.0,0.896036,0.211668,0.208676,0.178,0.17249,0.226,0.225,0.178,0.970412,0.029588,0.479068,0.168083,0.163047,0.0,0.0,0.071136,0.089078
36,47,36047003000,new_york,110188,0,33.5521716,11.62286643,472.0,1.6,59.86,12.67,33.6,-10.02286643,48.23713357,1.047133568,21.97713357,negative,positive,positive,positive,1.0,0.0,0.0,0.0,3000,30.0,1844.0,130473.0,1150000.0,1793.0,1938,0.0425438246509942,43343.54,0.047,0.081104,0.0,0.522698,0.273671,0.04799,0.024643,0.24,0.386659,0.19,0.149,0.568,0.486985,0.513015,0.001627,0.17679,0.279284,0.0,0.0,0.004338,0.024946
36,47,36047003101,new_york,149882,0,45.45123861,38.33649418,1426.0,4.85,70.59,22.02,45.98,-33.48649418,32.25350582,-16.31649418,7.643505825,negative,positive,negative,positive,1.0,0.0,1.0,0.0,3101,31.01,4074.0,158500.0,720400.0,3501.0,1968,0.0578697637341663,70399.46,0.056,0.039646,0.057174,0.615561,0.742563,0.03833,0.032609,0.069,0.278596,0.09,0.141,0.688,0.572165,0.427835,0.213549,0.105547,0.156848,0.0,0.0081,0.0,0.08812
36,47,36047003102,new_york,136297,0,15.8612842,0.392847467,154.0,0.52,49.02,7.24,23.79,0.127152533,48.62715253,6.847152533,23.39715253,positive,positive,positive,positive,0.0,0.0,0.0,0.0,3102,31.02,0.0,,,,-666666666,0.0526245659096867,0.0,,,,,,,,,,,,,,,,,,,,,
36,47,36047003300,new_york,164585,0,59.06587421,74.4107288,2920.0,9.93,77.55,31.51,55.75,-64.4807288,3.1392712,-42.9007288,-18.6607288,negative,positive,negative,negative,1.0,0.0,1.0,1.0,3300,33.0,4125.0,136217.0,1130900.0,3250.0,2010,0.0635466237719523,64912.97,0.096,0.065041,0.068376,0.879936,0.869166,0.019944,0.02513,0.052,0.223758,0.154,0.056,0.769,0.611879,0.388121,0.202909,0.117818,0.12,0.0,0.0,0.006303,0.164848
36,47,36047003400,new_york,477399,2570730,36.34832803,16.47250068,1629.0,5.54,71.88,23.53,47.68,-10.93250068,55.40749932,7.057499323,31.20749932,negative,positive,positive,positive,1.0,0.0,0.0,0.0,3400,34.0,3351.0,113143.0,711400.0,1800.0,1938,0.1843247844099176,18179.87,0.075,0.033352,0.020552,0.502951,0.390164,0.059672,0.11541,0.204,0.319606,0.189,0.2,0.528,0.421068,0.578932,0.008953,0.242913,0.135184,0.0,0.0,0.0,0.03402
36,47,36047003500,new_york,133028,0,59.97917666,76.49688431,1505.0,5.12,71.11,22.62,46.66,-71.37688431,-5.386884313,-53.87688431,-29.83688431,negative,negative,negative,negative,1.0,1.0,1.0,1.0,3500,35.0,2178.0,123417.0,1838000.0,2873.0,1975,0.0513623979532477,42404.56,0.102,0.025589,0.037129,0.83976,0.682948,0.036847,0.0497,0.074,0.178604,0.14,0.144,0.641,0.610652,0.389348,0.266299,0.224977,0.099633,0.0,0.0,0.004591,0.015152
36,47,36047003600,new_york,125291,0,36.41866755,16.63505825,853.0,2.9,65.6,17.03,39.85,-13.73505825,48.96494175,0.39494175,23.21494175,negative,positive,positive,positive,1.0,0.0,0.0,0.0,3600,36.0,3843.0,91583.0,478900.0,1788.0,1938,0.0483751255522173,79441.65,0.199,0.085784,0.055664,0.679421,0.472596,0.070321,0.08273,0.212,0.332292,0.171,0.209,0.572,0.382253,0.617747,0.039292,0.180848,0.126984,0.0,0.0,0.005204,0.029925
36,47,36047003700,new_york,166448,0,60.91984869,78.56949336,2533.0,8.61,76.17,29.34,53.69,-69.95949336,-2.399493362,-49.22949336,-24.87949336,negative,negative,negative,negative,1.0,1.0,1.0,1.0,3700,37.0,4385.0,181404.0,1543000.0,3501.0,2014,0.0642659320934102,68232.11,0.132,0.044381,0.12089,0.848552,0.751375,0.0,0.006601,0.054,0.37309,0.126,0.028,0.876,0.551881,0.448119,0.083694,0.11813,0.279818,0.0,0.0,0.041049,0.02919
36,47,36047003800,new_york,127478,320787,23.5927836,1.991330263,515.0,1.75,60.7,13.23,34.47,-0.241330263,58.70866974,11.23866974,32.47866974,negative,positive,positive,positive,1.0,0.0,0.0,0.0,3800,38.0,1539.0,135313.0,1006200.0,2174.0,1938,0.0492195309730591,31268.08,0.097,0.031707,0.114413,0.35906,0.201342,0.015101,0.050336,0.185,0.297596,0.183,0.192,0.619,0.383366,0.616634,0.003899,0.146849,0.224821,0.0,0.0,0.0,0.007797
36,47,36047003900,new_york,156923,0,62.77748472,82.05093471,2723.0,9.26,76.87,30.42,54.73,-72.79093471,-5.180934706,-51.63093471,-27.32093471,negative,negative,negative,negative,1.0,1.0,1.0,1.0,3900,39.0,2986.0,187273.0,1767900.0,2917.0,1948,0.0605883090328163,49283.44,0.119,0.025561,0.049676,0.692424,0.766667,0.040152,0.020455,0.071,0.180509,0.235,0.083,0.821,0.476222,0.523778,0.087743,0.117549,0.101808,0.001674,0.0,0.011052,0.156397
36,47,36047004100,new_york,162009,0,62.42517839,81.42779734,1738.0,5.91,72.51,24.31,48.53,-75.51779734,-8.917797345,-57.11779734,-32.89779734,negative,negative,negative,negative,1.0,1.0,1.0,1.0,4100,41.0,3314.0,229002.0,2000001.0,3231.0,1938,0.062552024611418,52979.9,0.098,0.076212,0.111467,0.700793,0.694304,0.012257,0.023071,0.01,0.12764,0.148,0.129,0.763,0.291491,0.708509,0.086904,0.076343,0.062462,0.0,0.0,0.003319,0.062462
36,47,36047004300,new_york,165383,0,59.19899698,74.72229748,2609.0,8.87,76.46,29.78,54.11,-65.85229748,1.73770252,-44.94229748,-20.61229748,negative,positive,negative,negative,1.0,0.0,1.0,1.0,4300,43.0,3769.0,161875.0,1088200.0,3075.0,1975,0.0638547332945092,59024.6,0.095,0.064935,0.027241,0.73167,0.698574,0.039206,0.085031,0.03,0.21385,0.137,0.101,0.777,0.450783,0.549217,0.091802,0.149907,0.134253,0.0,0.0,0.0,0.074821
36,47,36047004400,new_york,419483,817305,27.57878436,4.551612029,640.0,2.18,62.81,14.75,36.72,-2.371612029,58.25838797,10.19838797,32.16838797,negative,positive,positive,positive,1.0,0.0,0.0,0.0,4400,44.0,2255.0,142143.0,1421900.0,1787.0,1938,0.1619632917928723,13922.91,0.058,0.068,0.085317,0.24295,0.248373,0.066161,0.015184,0.093,0.198226,0.159,0.313,0.586,0.225277,0.774723,0.03459,0.072284,0.06031,0.0,0.0,0.040798,0.017295
36,47,36047004500,new_york,170539,0,55.91576798,66.96017339,3090.0,10.5,78.1,32.41,56.59,-56.46017339,11.13982661,-34.55017339,-10.37017339,negative,positive,negative,negative,1.0,0.0,1.0,1.0,4500,45.0,3898.0,189833.0,1576000.0,3501.0,1938,0.0658454760242123,59199.21,0.04,0.046125,0.062084,0.539598,0.492908,0.0,0.003546,0.036,0.269369,0.177,0.115,0.845,0.303232,0.696768,0.076193,0.088763,0.040277,0.0,0.0,0.015393,0.082606
36,47,36047004600,new_york,289094,528144,39.27109238,22.54131672,485.0,1.65,60.12,12.84,33.87,-20.89131672,37.57868328,-9.701316716,11.32868328,negative,positive,negative,positive,1.0,0.0,1.0,0.0,4600,46.0,1143.0,134773.0,1876500.0,1848.0,1938,0.1116198174361503,10240.12,0.099,0.028302,0.115717,0.341797,0.183594,0.015625,0.009766,0.168,0.314086,0.189,0.246,0.506,0.272966,0.727034,0.0,0.08399,0.137358,0.027997,0.0,0.0,0.023622
36,47,36047004700,new_york,283961,0,50.00355934,50.78569493,830.0,2.82,65.34,16.8,39.55,-47.96569493,14.55430507,-33.98569493,-11.23569493,negative,positive,negative,negative,1.0,0.0,1.0,1.0,4700,47.0,1999.0,145341.0,1532400.0,2118.0,1966,0.1096379550560948,18232.74,0.135,0.070018,0.015081,0.681979,0.495878,0.037691,0.031802,0.055,0.142571,0.26,0.087,0.717,0.502751,0.497249,0.126563,0.177089,0.06003,0.0,0.0,0.0,0.13907
36,47,36047004900,new_york,97531,0,45.84451276,39.33893254,527.0,1.79,60.93,13.38,34.71,-37.54893254,21.59106746,-25.95893254,-4.628932539,negative,positive,negative,negative,1.0,0.0,1.0,1.0,4900,49.0,2795.0,166667.0,2000001.0,2948.0,1938,0.0376569296296885,74222.73,0.103,0.136182,0.07124,0.624053,0.473485,0.0,0.0,0.041,0.118068,0.245,0.143,0.777,0.258318,0.741682,0.052594,0.100179,0.025403,0.0,0.0,0.014669,0.065474
36,47,36047005000,new_york,223992,535603,28.36496787,5.161202926,1176.0,4.0,68.72,19.99,43.6,-1.161202926,63.55879707,14.82879707,38.43879707,negative,positive,positive,positive,1.0,0.0,0.0,0.0,5000,50.0,2564.0,134013.0,980900.0,1877.0,1938,0.0864837947074591,29647.17,0.103,0.108192,0.063923,0.45463,0.245089,0.054256,0.028064,0.061,0.200858,0.258,0.193,0.686,0.26131,0.73869,0.017941,0.067473,0.102574,0.0,0.0,0.01053,0.062793
36,47,36047005100,new_york,179702,0,61.8214086,80.24925494,760.0,2.58,64.48,16.07,38.57,-77.66925494,-15.76925494,-64.17925494,-41.67925494,negative,negative,negative,negative,1.0,1.0,1.0,1.0,5100,51.0,2439.0,178913.0,1125000.0,2912.0,1938,0.0693833301033957,35152.54,0.05,0.033396,0.129534,0.498016,0.375992,0.0,0.0,0.029,0.098811,0.211,0.103,0.866,0.237392,0.762608,0.00615,0.077491,0.057811,0.0,0.0,0.0,0.095941
36,47,36047005201,new_york,133678,192294,21.79358012,1.408832295,386.0,1.31,57.91,11.45,31.66,-0.098832295,56.50116771,10.04116771,30.25116771,negative,positive,positive,positive,1.0,0.0,0.0,0.0,5201,52.01,1751.0,40789.0,1089900.0,,1957,0.0516133643563328,33925.32,0.216,0.108355,0.102873,0.802686,0.517562,0.164256,0.147727,0.245,0.372359,0.089,0.444,0.533,0.320959,0.679041,0.02056,0.052541,0.13478,0.0,0.0,0.091376,0.021702
36,47,36047005202,new_york,133272,440002,20.41322877,1.043077757,426.0,1.45,58.86,12.03,32.6,0.406922243,57.81692224,10.98692224,31.55692224,positive,positive,positive,positive,0.0,0.0,0.0,0.0,5202,52.02,2681.0,107143.0,490600.0,2036.0,1952,0.0514566068799443,52102.15,0.039,0.021117,0.086691,0.475936,0.351604,0.058824,0.033422,0.113,0.281238,0.16,0.261,0.616,0.206639,0.793361,0.009325,0.096979,0.055576,0.0,0.0,0.010817,0.033943
36,47,36047005301,new_york,575471,2153435,49.64637385,49.79680303,2272.0,7.72,75.12,27.79,52.16,-42.07680303,25.32319697,-22.00680303,2.363196966,negative,positive,negative,positive,1.0,0.0,1.0,0.0,5301,53.01,2095.0,126071.0,1395800.0,2236.0,1938,0.2221905953074047,9428.84,0.123,0.060863,0.099804,0.621739,0.316304,0.034783,0.088043,0.031,0.263962,0.206,0.11,0.618,0.379475,0.620525,0.131265,0.172315,0.013842,0.0,0.0,0.0,0.062053
36,47,36047005302,new_york,779108,3225498,45.69389039,39.09509618,695.0,2.36,63.61,15.37,37.6,-36.73509618,24.51490382,-23.72509618,-1.49509618,negative,positive,negative,negative,1.0,0.0,1.0,1.0,5302,53.02,123.0,139609.0,,,1938,0.3008152805767127,408.89,0.0,0.0,0.0,1.0,0.644444,0.0,0.0,0.0,0.056911,0.472,0.0,1.0,0.479675,0.520325,0.0,0.479675,0.0,0.0,0.0,0.0,0.0
36,47,36047005303,new_york,297317,66967,31.89577547,9.049038201,184.0,0.63,50.74,7.91,25.19,-8.419038201,41.6909618,-1.139038201,16.1409618,negative,positive,negative,positive,1.0,0.0,1.0,0.0,5303,53.03,136.0,203750.0,2000001.0,,1982,0.1147947354862567,1184.72,0.0,0.0,0.141026,0.343284,0.343284,0.0,0.0,0.0,0.102941,0.228,0.0,0.705,0.220588,0.779412,0.0,0.220588,0.0,0.0,0.0,0.0,0.0
36,47,36047005400,new_york,161905,125113,42.10273745,29.21972365,1275.0,4.33,69.5,20.82,44.59,-24.88972365,40.28027635,-8.399723652,15.37027635,negative,positive,negative,positive,1.0,0.0,1.0,0.0,5400,54.0,3425.0,85342.0,669100.0,1977.0,1943,0.0625118699869243,54789.59,0.068,0.06291,0.056573,0.697887,0.466019,0.122216,0.04683,0.119,0.249927,0.103,0.24,0.453,0.351533,0.648467,0.05781,0.211387,0.052555,0.0,0.0,0.004672,0.025109
36,47,36047005601,new_york,173443,207530,30.85612878,7.77567055,928.0,3.15,66.42,17.76,40.81,-4.62567055,58.64432945,9.98432945,33.03432945,negative,positive,positive,positive,1.0,0.0,0.0,0.0,5601,56.01,2577.0,104598.0,495200.0,1805.0,1938,0.066966716692765,38481.8,0.18,0.019284,0.110362,0.43694,0.580289,0.028256,0.09235,0.12,0.29414,0.134,0.222,0.595,0.331005,0.668995,0.049282,0.114086,0.148622,0.0,0.0,0.003492,0.015522
36,47,36047005602,new_york,135056,356364,29.57424748,6.231373611,778.0,2.64,64.71,16.26,38.83,-3.591373611,58.47862639,10.02862639,32.59862639,negative,positive,positive,positive,1.0,0.0,0.0,0.0,5602,56.02,1791.0,96397.0,592000.0,1717.0,1960,0.0521454131308734,34346.26,0.028,0.017367,0.076555,0.374093,0.460104,0.090155,0.070466,0.079,0.259631,0.135,0.226,0.56,0.28364,0.71636,0.023451,0.100503,0.125628,0.0,0.0,0.023451,0.010609
