GEOID,City,SR_point_count,311_SRI_score,SNI_score,ES_score
36081047000,new_york,854,17.04,69.10051477,-52.06051477
36081047100,new_york,1233,20.47,59.11677052,-38.64677052
36081047200,new_york,1062,19,13.42454619,5.575453807
36081047300,new_york,1167,19.92,87.75399621,-67.83399621
36081047500,new_york,823,16.73,78.89460851,-62.16460851
36081047600,new_york,546,13.62,4.226496884,9.393503116
36081047801,new_york,1071,19.08,21.40341371,-2.323413709
36081047802,new_york,471,12.65,35.46464373,-22.81464373
36081047900,new_york,1663,23.78,78.88106204,-55.10106204
36081048000,new_york,877,17.27,40.28718504,-23.01718504
36081048100,new_york,1095,19.29,51.28691412,-31.99691412
36081048200,new_york,632,14.66,24.30235708,-9.642357085
36081048301,new_york,636,14.7,15.25331888,-0.553318884
36081048302,new_york,448,12.34,39.84015172,-27.50015172
36081048400,new_york,1209,20.27,19.14115416,1.128845841
36081048500,new_york,1193,20.14,84.69249526,-64.55249526
36081048900,new_york,995,18.39,71.38986724,-52.99986724
36081049201,new_york,884,17.34,5.689515037,11.65048496
36081049202,new_york,289,9.91,17.69168247,-7.781682471
36081049301,new_york,476,12.72,10.57978868,2.140211325
36081049302,new_york,838,16.88,77.71606611,-60.83606611
36081049500,new_york,387,11.47,13.15361691,-1.683616906
36081049600,new_york,938,17.86,16.10674614,1.753253861
36081049700,new_york,671,15.1,18.85667841,-3.756678407
36081049900,new_york,871,17.21,73.09672176,-55.88672176
36081050000,new_york,1300,21.02,45.92251422,-24.90251422
36081050201,new_york,528,13.4,7.938228122,5.461771878
36081050202,new_york,281,9.77,3.684638309,6.085361691
36081050400,new_york,524,13.35,8.534272555,4.815727445
36081050500,new_york,312,10.3,13.53291791,-3.232917908
36081050600,new_york,307,10.22,10.70170685,-0.481706855
36081050700,new_york,736,15.82,32.75535085,-16.93535085
36081050800,new_york,851,17.01,21.80980764,-4.79980764
36081051000,new_york,440,12.23,14.87401788,-2.644017881
36081051100,new_york,580,14.04,32.43023571,-18.39023571
36081051200,new_york,893,17.42,28.02763479,-10.60763479
36081051300,new_york,720,15.64,14.29151991,1.348480087
36081051500,new_york,1266,20.75,32.29477106,-11.54477106
36081051600,new_york,520,13.3,7.978867516,5.321132484
36081051700,new_york,600,14.28,61.37903007,-47.09903007
36081051800,new_york,536,13.5,4.74126253,8.75873747
36081052000,new_york,454,12.42,12.82850176,-0.408501761
36081052100,new_york,584,14.09,47.12814955,-33.03814955
36081052200,new_york,497,13,5.703061501,7.296938499
36081052400,new_york,722,15.67,7.99241398,7.67758602
36081052500,new_york,638,14.73,40.23299919,-25.50299919
36081052600,new_york,719,15.63,13.88512598,1.744874018
36081052800,new_york,574,13.97,15.1720401,-1.202040098
36081053000,new_york,528,13.4,12.69303712,0.706962883
36081053100,new_york,1076,19.13,73.25927933,-54.12927933
36081053200,new_york,477,12.73,19.99458141,-7.264581414
36081053401,new_york,500,13.04,14.72500677,-1.685006773
36081053501,new_york,699,15.41,76.83554592,-61.42554592
36081053502,new_york,261,9.42,63.16716337,-53.74716337
36081053601,new_york,333,10.64,4.185857491,6.454142509
36081053800,new_york,381,11.38,11.56868057,-0.188680574
36081053901,new_york,2042,26.35,64.39989163,-38.04989163
36081053902,new_york,217,8.59,0.108371715,8.481628285
36081054000,new_york,3400,34,73.02898943,-39.02898943
36081054200,new_york,1870,25.21,38.47195882,-13.26195882
36081054500,new_york,2134,26.93,53.27824438,-26.34824438
36081054700,new_york,1717,24.16,43.63316174,-19.47316174
36081054800,new_york,399,11.65,35.32917908,-23.67917908
36081054900,new_york,4112,37.39,77.43159035,-40.04159035
36081055100,new_york,2378,28.43,71.70143593,-43.27143593
36081055200,new_york,1160,19.86,33.59523164,-13.73523164
36081055300,new_york,2046,26.37,78.35274993,-51.98274993
36081055400,new_york,615,14.46,16.48604714,-2.026047142
36081055500,new_york,948,17.95,65.60552696,-47.65552696
36081055600,new_york,383,11.41,8.778108914,2.631891086
36081055700,new_york,1928,25.6,83.28366296,-57.68366296
36081055800,new_york,485,12.84,12.02926036,0.810739637
36081055900,new_york,1466,22.32,34.69249526,-12.37249526
36081056000,new_york,482,12.8,25.92793281,-13.12793281
36081056100,new_york,561,13.81,1.286914115,12.52308588
36081056200,new_york,295,10.01,6.664860471,3.345139529
36081056400,new_york,694,15.36,23.85532376,-8.49532376
36081056500,new_york,631,14.65,9.685722027,4.964277973
36081056600,new_york,835,16.85,14.99593606,1.854063939
36081056700,new_york,1590,23.25,25.18287727,-1.932877269
36081056800,new_york,1898,25.4,90.74776483,-65.34776483
36081057700,new_york,1288,20.92,54.11812517,-33.19812517
36081057900,new_york,531,13.44,17.298835,-3.858835004
36081058000,new_york,826,16.76,10.4172311,6.342768897
36081058100,new_york,832,16.82,64.26442698,-47.44442698
36081058200,new_york,1180,20.03,11.69059875,8.339401246
36081058300,new_york,1404,21.85,57.3015443,-35.4515443
36081058500,new_york,1350,21.42,74.07206719,-52.65206719
36081058700,new_york,841,16.91,41.83148198,-24.92148198
36081058900,new_york,2071,26.53,60.14630182,-33.61630182
36081059000,new_york,220,8.65,10.26821999,-1.618219995
36081059100,new_york,1815,24.84,30.33053373,-5.490533731
36081059200,new_york,232,8.88,3.901381739,4.978618261
36081059300,new_york,1586,23.22,50.4199404,-27.1999404
36081059400,new_york,282,9.79,3.454348415,6.335651585
36081059501,new_york,1442,22.14,49.49878082,-27.35878082
36081059502,new_york,1287,20.92,52.98022216,-32.06022216
36081059600,new_york,293,9.98,11.77187754,-1.79187754
36081059800,new_york,357,11.02,11.97507451,-0.955074506
36081059900,new_york,269,9.56,21.70143593,-12.14143593
36081060000,new_york,279,9.74,8.95421295,0.78578705
36081060100,new_york,664,15.02,60.76943918,-45.74943918
36081060300,new_york,432,12.12,51.7474939,-39.6274939
36081060600,new_york,635,14.69,10.43077757,4.259222433
36081060701,new_york,60,4.52,0.86697372,3.65302628
36081060800,new_york,688,15.29,7.55892712,7.73107288
36081061000,new_york,358,11.03,3.210512056,7.819487944
36081061200,new_york,290,9.93,4.416147386,5.513852614
36081061301,new_york,2197,27.33,90.77485776,-63.44485776
36081061302,new_york,41,3.73,1.164995936,2.565004064
36081061400,new_york,405,11.73,3.508534273,8.221465727
36081061601,new_york,363,11.11,3.494987808,7.615012192
36081061602,new_york,525,13.36,14.04768355,-0.687683555
36081061800,new_york,364,11.12,8.236250339,2.883749661
36081061900,new_york,756,16.03,51.20563533,-35.17563533
36081062000,new_york,286,9.86,4.334868599,5.525131401
36081062100,new_york,961,18.07,61.97507451,-43.90507451
36081062200,new_york,938,17.86,12.74722297,5.112777025
36081062300,new_york,761,16.08,36.1961528,-20.1161528
36081062400,new_york,11,1.93,0.21674343,1.71325657
36081062500,new_york,711,15.55,46.15280412,-30.60280412
36081062600,new_york,717,15.61,15.07721485,0.532785153
36081062700,new_york,478,12.75,43.47060417,-30.72060417
36081062900,new_york,879,17.29,65.89000271,-48.60000271
36081063000,new_york,350,10.91,12.19181794,-1.281817936
36081063200,new_york,589,14.15,32.71471146,-18.56471146
36081063301,new_york,561,13.81,36.65673259,-22.84673259
36081063302,new_york,383,11.41,41.5199133,-30.1099133
36081063500,new_york,655,14.92,27.1471146,-12.2271146
36081063700,new_york,948,17.95,88.66160932,-70.71160932
36081063800,new_york,1147,19.75,20.6854511,-0.935451097
36081063900,new_york,618,14.49,11.05391493,3.436085072
36081064101,new_york,156,7.28,5.228935248,2.051064752
36081064102,new_york,873,17.23,3.102140341,14.12785966
36081064500,new_york,599,14.27,67.81360065,-53.54360065
36081064600,new_york,553,13.71,5.377946356,8.332053644
36081065000,new_york,637,14.72,5.892712002,8.827287998
36081065401,new_york,959,18.06,60.10566242,-42.04566242
36081065402,new_york,183,7.89,0.514765646,7.375234354
36081065501,new_york,156,7.28,0.474126253,6.805873747
36081065600,new_york,1151,19.78,28.66431861,-8.884318613
36081065702,new_york,417,11.91,12.40856137,-0.498561365
36081065703,new_york,765,16.13,35.92522352,-19.79522352
36081065900,new_york,442,12.26,24.46491466,-12.20491466
36081066000,new_york,815,16.64,4.470333243,12.16966676
36081066100,new_york,268,9.54,6.16364129,3.37635871
36081066301,new_york,507,13.13,18.5180168,-5.388016798
36081066302,new_york,257,9.35,0.975345435,8.374654565
36081066401,new_york,772,16.2,11.70414522,4.495854782
36081066402,new_york,602,14.31,3.928474668,10.38152533
36081066403,new_york,980,18.25,5.147656462,13.10234354
36081066404,new_york,1,0.58,0.988891899,-0.408891899
36081066501,new_york,781,16.29,23.47602276,-7.186022758
36081066701,new_york,634,14.68,14.27797345,0.402026551
36081066900,new_york,303,10.15,15.41587646,-5.265876456
36081067100,new_york,437,12.19,20.0758602,-7.8858602
36081067700,new_york,495,12.97,24.01788133,-11.04788133
36081067900,new_york,1209,20.27,43.8769981,-23.6069981
36081068000,new_york,1505,22.62,49.95936061,-27.33936061
36081068200,new_york,434,12.15,29.86995394,-17.71995394
36081068300,new_york,1048,18.87,91.5199133,-72.6499133
36081068700,new_york,946,17.93,61.43321593,-43.50321593
36081069000,new_york,817,16.67,5.960444324,10.70955568
36081069300,new_york,804,16.53,85.30208616,-68.77208616
36081069400,new_york,1332,21.28,2.641560553,18.63843945
36081069500,new_york,727,15.72,44.83879707,-29.11879707
36081069701,new_york,1588,23.23,43.37577892,-20.14577892
36081069702,new_york,788,16.37,30.64210241,-14.27210241
36081070300,new_york,579,14.03,11.2164725,2.813527499
36081070700,new_york,630,14.63,15.76808453,-1.13808453
36081070900,new_york,683,15.24,9.279328095,5.960671905
36081071100,new_york,2330,28.14,89.17637497,-61.03637497
36081071303,new_york,817,16.67,75.23706313,-58.56706313
36081071304,new_york,1038,18.78,41.12706584,-22.34706584
36081071305,new_york,2711,30.36,64.65727445,-34.29727445
36081071306,new_york,2199,27.34,72.33811975,-44.99811975
36081071600,new_york,111,6.14,97.79192631,-91.65192631
36081071701,new_york,921,17.69,71.85044703,-54.16044703
36081071702,new_york,590,14.16,71.02411271,-56.86411271
36081071900,new_york,702,15.45,8.656190734,6.793809266
36081072100,new_york,2278,27.83,26.13112978,1.698870225
36081072300,new_york,2863,31.2,14.7927391,16.4072609
36081072900,new_york,514,13.22,27.77025196,-14.55025196
36081073100,new_york,823,16.73,30.79111352,-14.06111352
36081073700,new_york,1531,22.81,83.67651043,-60.86651043
36081073900,new_york,1075,19.12,59.48252506,-40.36252506
36081074100,new_york,577,14.01,7.897588729,6.112411271
36081074300,new_york,836,16.86,44.60850718,-27.74850718
36081074500,new_york,2105,26.75,24.64101869,2.108981306
36081074700,new_york,812,16.61,10.6068816,6.003118396
36081074900,new_york,503,13.08,3.643998916,9.436001084
36081075701,new_york,607,14.36,76.84909239,-62.48909239
36081075702,new_york,838,16.88,19.56109455,-2.681094554
36081076901,new_york,1043,18.83,78.325657,-59.495657
36081076902,new_york,381,11.38,73.6114874,-62.2314874
36081077300,new_york,988,18.33,48.46924953,-30.13924953
36081077500,new_york,717,15.61,51.04307776,-35.43307776
36081077902,new_york,1458,22.26,41.91276077,-19.65276077
36081077903,new_york,396,11.6,9.333513953,2.266486047
36081077904,new_york,1264,20.73,33.080466,-12.350466
36081077905,new_york,570,13.92,4.172311027,9.747688973
36081077906,new_york,778,16.26,26.02275806,-9.76275806
36081077907,new_york,937,17.85,13.20780276,4.642197237
36081077908,new_york,712,15.56,3.603359523,11.95664048
36081078800,new_york,794,16.43,28.61013276,-12.18013276
36081079000,new_york,1014,18.57,23.24573286,-4.675732864
36081079200,new_york,1295,20.98,16.1202926,4.859707396
36081079300,new_york,1,0.58,0.758602005,-0.178602005
36081079701,new_york,1097,19.31,27.55350853,-8.243508534
36081079702,new_york,628,14.61,15.23977242,-0.629772419
36081079900,new_york,746,15.92,45.55675969,-29.63675969
36081080301,new_york,953,18,40.5310214,-22.5310214
36081080302,new_york,986,18.31,13.43809266,4.871907342
36081080900,new_york,1654,23.71,46.41018694,-22.70018694
36081081400,new_york,2099,26.71,33.79842861,-7.08842861
36081081800,new_york,1452,22.22,25.15578434,-2.93578434
36081083700,new_york,1631,23.55,30.46599837,-6.915998374
36081083800,new_york,1838,25,16.06610675,8.933893254
36081084000,new_york,2952,31.68,57.92468166,-26.24468166
36081084500,new_york,1152,19.79,27.16066107,-7.370661067
36081084601,new_york,993,18.37,9.699268491,8.670731509
36081084602,new_york,1229,20.44,52.41127066,-31.97127066
36081084901,new_york,1174,19.98,63.14007044,-43.16007044
36081084902,new_york,562,13.82,55.66242211,-41.84242211
36081085300,new_york,1330,21.26,80.65564888,-59.39564888
36081085500,new_york,1377,21.64,42.23787591,-20.59787591
36081085700,new_york,1312,21.12,27.41804389,-6.298043891
36081085900,new_york,801,16.5,31.02140341,-14.52140341
36081086100,new_york,461,12.52,6.651314007,5.868685993
36081086300,new_york,1545,22.92,27.7567055,-4.8367055
36081086400,new_york,1483,22.45,81.76645895,-59.31645895
36081086500,new_york,1070,19.07,40.27363858,-21.20363858
36081086900,new_york,2486,29.07,78.31211054,-49.24211054
36081087100,new_york,2859,31.18,82.74180439,-51.56180439
36081088400,new_york,2429,28.74,61.32484422,-32.58484422
36081088902,new_york,2329,28.14,49.89162829,-21.75162829
36081088903,new_york,527,13.38,43.67380114,-30.29380114
36081089201,new_york,2331,28.15,53.73882417,-25.58882417
36081089202,new_york,45,3.91,0.243836359,3.666163641
36081090700,new_york,1117,19.49,55.18829585,-35.69829585
36081091602,new_york,12,2.02,0.65023029,1.36976971
36081091603,new_york,109,6.09,7.355730154,-1.265730154
36081091604,new_york,3,1.01,0.067732322,0.942267678
36081091800,new_york,82,5.28,0.609590897,4.670409103
36081091900,new_york,1681,23.9,20.61771878,3.282281225
36081092200,new_york,898,17.47,2.221620157,15.24837984
36081092500,new_york,1156,19.82,67.47493904,-47.65493904
36081092800,new_york,1089,19.24,8.005960444,11.23403956
36081092900,new_york,3330,33.65,20.10295313,13.54704687
36081093401,new_york,1568,23.09,14.92820374,8.161796261
36081093402,new_york,886,17.35,13.72256841,3.62743159
36081093800,new_york,2755,30.6,51.9777838,-21.3777838
36081093900,new_york,1485,22.47,5.405039285,17.06496072
36081094201,new_york,1949,25.74,24.80357627,0.936423733
36081094202,new_york,2862,31.19,44.39176375,-13.20176375
36081094203,new_york,1246,20.58,5.784340287,14.79565971
36081094500,new_york,2066,26.5,56.43457058,-29.93457058
36081094700,new_york,3403,34.01,23.06962883,10.94037117
36081095400,new_york,1926,25.59,24.65456516,0.935434842
36081096400,new_york,2099,26.71,7.084800867,19.62519913
36081097202,new_york,2175,27.19,1.259821187,25.93017881
36081097204,new_york,1141,19.69,43.22676781,-23.53676781
36081097205,new_york,850,17,1.896505012,15.10349499
36081097206,new_york,658,14.96,2.1674343,12.7925657
36081097207,new_york,39,3.64,0.203196966,3.436803034
36081097300,new_york,926,17.74,12.9639664,4.776033595
36081098100,new_york,878,17.28,27.91926307,-10.63926307
36081098700,new_york,1013,18.56,31.08913574,-12.52913574
36081099100,new_york,4977,41.13,17.48848551,23.64151449
36081099200,new_york,1460,22.28,6.556488756,15.72351124
36081099701,new_york,800,16.49,14.12896234,2.361037659
36081099703,new_york,678,15.18,5.82497968,9.35502032
36081099704,new_york,1207,20.26,52.93958277,-32.67958277
36081099705,new_york,423,11.99,3.671091845,8.318908155
36081099801,new_york,1796,24.71,61.75833108,-37.04833108
36081099802,new_york,1259,20.69,0.907613113,19.78238689
36081099900,new_york,204,8.33,3.020861555,5.309138445
36081100801,new_york,637,14.72,1.544296938,13.17570306
36081100803,new_york,2318,28.07,31.19750745,-3.127507451
36081100804,new_york,1198,20.18,2.26225955,17.91774045
36081101002,new_york,2182,27.24,3.887835275,23.35216473
36081101003,new_york,1130,19.6,34.78732051,-15.18732051
36081101004,new_york,2136,26.95,9.238688702,17.7113113
36081101700,new_york,1068,19.05,40.70712544,-21.65712544
36081102900,new_york,847,16.97,14.10186941,2.868130588
36081103201,new_york,1749,24.38,12.65239772,11.72760228
36081103202,new_york,2262,27.73,57.45055541,-29.72055541
36081103300,new_york,1057,18.96,5.648875643,13.31112436
36081103900,new_york,2096,26.69,33.62232457,-6.932324573
36081104700,new_york,1560,23.03,26.86263885,-3.832638851
36081105900,new_york,783,16.31,8.358168518,7.951831482
36081107201,new_york,755,16.02,48.95692224,-32.93692224
36081107202,new_york,18,2.47,9.319967488,-6.849967488
36081108500,new_york,524,13.35,25.04741263,-11.69741263
36081109300,new_york,630,14.63,15.94418857,-1.314188567
36081109700,new_york,709,15.52,26.88973178,-11.36973178
36081109900,new_york,886,17.35,70.82091574,-53.47091574
36081111300,new_york,670,15.09,14.57599567,0.514004335
36081112300,new_york,2175,27.19,63.8038472,-36.6138472
36081112900,new_york,1091,19.26,32.83662964,-13.57662964
36081113300,new_york,353,10.95,26.3885126,-15.4385126
36081113900,new_york,1347,21.4,31.92901653,-10.52901653
36081114100,new_york,530,13.42,27.29612571,-13.87612571
36081114700,new_york,373,11.26,5.865619073,5.394380927
36081115100,new_york,790,16.39,3.359523164,13.03047684
36081115500,new_york,519,13.28,28.43402872,-15.15402872
36081115700,new_york,863,17.13,26.82199946,-9.691999458
36081115900,new_york,648,14.84,8.8593877,5.9806123
36081116100,new_york,638,14.73,24.76293687,-10.03293687
36081116301,new_york,722,15.67,52.7770252,-37.1070252
36081116302,new_york,872,17.22,28.47466811,-11.25466811
36081116700,new_york,1351,21.43,69.73719859,-48.30719859
36081117100,new_york,920,17.68,82.8908155,-65.2108155
36081117500,new_york,1672,23.84,63.74966134,-39.90966134
36081118100,new_york,534,13.47,24.26171769,-10.79171769
36081118500,new_york,532,13.45,12.76076944,0.689230561
36081118700,new_york,329,10.58,2.546735302,8.033264698
36081118900,new_york,406,11.75,9.902465457,1.847534543
36081119100,new_york,969,18.15,17.96261176,0.187388242
36081119300,new_york,461,12.52,19.72365213,-7.203652127
36081119500,new_york,272,9.62,6.366838255,3.253161745
36081119900,new_york,313,10.32,6.773232186,3.546767814
36081120100,new_york,332,10.62,34.08290436,-23.46290436
36081120300,new_york,245,9.13,7.518287727,1.611712273
36081120500,new_york,471,12.65,23.86887022,-11.21887022
36081120701,new_york,601,14.29,7.247358439,7.042641561
36081120702,new_york,19,2.54,0.027092929,2.512907071
36081121100,new_york,42,3.78,0.054185857,3.725814143
36081121500,new_york,1016,18.58,21.36277432,-2.782774316
36081122300,new_york,922,17.7,31.26523977,-13.56523977
36081122702,new_york,2547,29.42,36.0065023,-6.586502303
36081122703,new_york,1091,19.26,37.15795177,-17.89795177
36081122704,new_york,1171,19.95,18.95150366,0.998496342
36081124100,new_york,1115,19.47,14.9417502,4.528249797
36081124700,new_york,898,17.47,15.06366838,2.406331617
36081125700,new_york,21213,84.92,24.15334598,60.76665402
36081126500,new_york,1040,18.8,37.87591439,-19.07591439
36081126700,new_york,2733,30.48,62.38146844,-31.90146844
36081127700,new_york,1394,21.77,31.53616906,-9.76616906
36081128300,new_york,661,14.99,3.115686806,11.87431319
36081129102,new_york,919,17.67,23.40829044,-5.738290436
36081129103,new_york,612,14.42,9.563803847,4.856196153
36081129104,new_york,615,14.46,9.888918992,4.571081008
36081130100,new_york,763,16.11,28.62367922,-12.51367922
36081133300,new_york,1202,20.21,25.56217827,-5.352178271
36081133900,new_york,314,10.33,21.47114603,-11.14114603
36081134100,new_york,830,16.8,68.31481983,-51.51481983
36081134701,new_york,759,16.06,46.42373341,-30.36373341
36081134702,new_york,858,17.08,22.59550257,-5.515502574
36081136700,new_york,696,15.38,45.93606069,-30.55606069
36081137700,new_york,818,16.68,32.53860742,-15.85860742
36081138501,new_york,848,16.98,20.90219453,-3.922194527
36081138502,new_york,505,13.1,7.735031157,5.364968843
36081139900,new_york,334,10.66,14.26442698,-3.604426985
36081140300,new_york,478,12.75,10.647521,2.102479003
36081140901,new_york,291,9.95,15.32105121,-5.371051206
36081140902,new_york,756,16.03,21.01056624,-4.980566242
36081141700,new_york,1365,21.54,34.32674072,-12.78674072
36081142900,new_york,892,17.41,26.29368735,-8.883687348
36081143500,new_york,468,12.61,18.11162287,-5.501622866
36081144100,new_york,398,11.63,4.321322135,7.308677865
36081144700,new_york,1183,20.05,62.6253048,-42.5753048
36081145101,new_york,454,12.42,23.2321864,-10.8121864
36081145102,new_york,432,12.12,17.7187754,-5.5987754
36081145900,new_york,654,14.91,42.8881062,-27.9781062
36081146300,new_york,1583,23.2,60.6068816,-37.4068816
36081146700,new_york,1491,22.51,80.92657816,-58.41657816
36081147100,new_york,666,15.05,75.22351666,-60.17351666
36081147900,new_york,1020,18.62,64.63018152,-46.01018152
36081148300,new_york,1007,18.5,28.25792468,-9.757924682
36081150701,new_york,687,15.28,27.98699539,-12.70699539
36081150702,new_york,970,18.16,46.92495259,-28.76495259
36081152901,new_york,697,15.39,21.03765917,-5.647659171
36081152902,new_york,617,14.48,42.06177188,-27.58177188
36081155101,new_york,98,5.77,0.839880791,4.930119209
36081155103,new_york,432,12.12,5.242481712,6.877518288
36081155104,new_york,441,12.24,58.33107559,-46.09107559
36081156700,new_york,345,10.83,10.90490382,-0.07490382
36081157101,new_york,1228,20.43,46.51855866,-26.08855866
36081157102,new_york,332,10.62,11.37903007,-0.759030073
36081157901,new_york,921,17.69,31.31942563,-13.62942563
36081157902,new_york,1066,19.04,55.82497968,-36.78497968
36081157903,new_york,825,16.75,35.6272013,-18.8772013
36081161700,new_york,1294,20.97,55.10701707,-34.13701707
36081162100,new_york,1346,21.39,47.73774045,-26.34774045
36081990100,new_york,0,0,0.128691412,-0.128691412
36085000300,new_york,2082,26.6,56.23137361,-29.63137361
36085000600,new_york,1128,19.58,37.42888106,-17.84888106
36085000700,new_york,2327,28.13,24.96613384,3.163866161
36085000800,new_york,1444,22.16,42.34624763,-20.18624763
36085000900,new_york,1084,19.2,9.997290707,9.202709293
36085001100,new_york,2348,28.25,36.85992956,-8.609929558
36085001700,new_york,660,14.98,14.71146031,0.268539691
36085001800,new_york,19,2.54,4.158764562,-1.618764562
36085002001,new_york,522,13.32,5.310214034,8.009785966
36085002002,new_york,936,17.84,18.69412083,-0.854120834
36085002100,new_york,3022,32.05,43.21322135,-11.16322135
36085002700,new_york,728,15.73,49.48523435,-33.75523435
36085002900,new_york,2499,29.15,16.78406936,12.36593064
36085003300,new_york,1167,19.92,4.280682742,15.63931726
36085003600,new_york,638,14.73,19.6559198,-4.925919805
36085003900,new_york,625,14.58,1.449471688,13.13052831
36085004001,new_york,793,16.42,9.50961799,6.91038201
36085004002,new_york,401,11.68,3.820102953,7.859897047
36085004003,new_york,2165,27.13,19.62882688,7.501173124
36085004004,new_york,1112,19.44,25.06095909,-5.62095909
36085004700,new_york,905,17.54,20.30615009,-2.766150095
36085005000,new_york,932,17.8,48.64535356,-30.84535356
36085005901,new_york,1136,19.65,13.66838255,5.981617448
36085005902,new_york,188,7.99,0.812787862,7.177212138
36085006400,new_york,1186,20.08,24.93904091,-4.85904091
36085006700,new_york,884,17.34,40.61230019,-23.27230019
36085007001,new_york,581,14.05,32.94500135,-18.89500135
36085007002,new_york,1486,22.48,12.50338662,9.976613384
36085007400,new_york,1454,22.23,4.267136277,17.96286372
36085007500,new_york,1097,19.31,20.41452181,-1.10452181
36085007700,new_york,849,16.99,4.091032241,12.89896776
36085008100,new_york,1626,23.51,13.96640477,9.543595232
36085009601,new_york,853,17.03,47.29070713,-30.26070713
36085009602,new_york,922,17.7,41.77729613,-24.07729613
36085009701,new_york,962,18.08,11.09455432,6.985445679
36085009702,new_york,50,4.12,1.246274722,2.873725278
36085010500,new_york,1422,21.99,46.69466269,-24.70466269
36085011201,new_york,1700,24.04,18.23354105,5.806458954
36085011203,new_york,2577,29.6,34.2590084,-4.659008399
36085011204,new_york,176,7.73,1.124356543,6.605643457
36085011401,new_york,1217,20.34,39.04091032,-18.70091032
36085011402,new_york,1008,18.51,41.9398537,-23.4298537
36085012100,new_york,864,17.14,40.82904362,-23.68904362
36085012200,new_york,1312,21.12,71.51178542,-50.39178542
36085012500,new_york,1189,20.1,23.57084801,-3.470848009
36085012804,new_york,2299,27.96,24.81712273,3.142877269
36085012805,new_york,673,15.13,0.704416147,14.42558385
36085012806,new_york,2138,26.96,10.28176646,16.67823354
36085013201,new_york,399,11.65,8.019506909,3.630493091
36085013203,new_york,1259,20.69,27.78379843,-7.093798429
36085013204,new_york,1160,19.86,36.49417502,-16.63417502
36085013301,new_york,552,13.7,1.490111081,12.20988892
36085013302,new_york,1431,22.06,43.36223246,-21.30223246
36085013400,new_york,1154,19.81,70.71254403,-50.90254403
36085013800,new_york,1525,22.77,7.409916012,15.36008399
36085014100,new_york,778,16.26,12.12408561,4.135914386
36085014604,new_york,1776,24.57,53.19696559,-28.62696559
36085014605,new_york,730,15.75,27.22839339,-11.47839339
36085014606,new_york,1101,19.35,37.48306692,-18.13306692
36085014607,new_york,1541,22.89,32.59279328,-9.702793281
36085014608,new_york,646,14.82,4.009753454,10.81024655
36085014700,new_york,971,18.17,15.22622596,2.943774045
36085015100,new_york,1246,20.58,38.87835275,-18.29835275
36085015400,new_york,182,7.87,0.311568681,7.558431319
36085015601,new_york,2142,26.98,37.4153346,-10.4353346
36085015602,new_york,734,15.8,9.577350312,6.222649688
36085015603,new_york,1830,24.94,15.11785424,9.82214576
36085016901,new_york,995,18.39,44.51368193,-26.12368193
36085017005,new_york,3436,34.18,43.05066378,-8.870663777
36085017007,new_york,1126,19.56,0.379301002,19.180699
36085017009,new_york,1716,24.15,2.004876727,22.14512327
36085017011,new_york,1011,18.54,27.187754,-8.647753996
36085017012,new_york,1415,21.93,2.91248984,19.01751016
36085017013,new_york,1023,18.65,6.922243295,11.72775671
36085017014,new_york,1013,18.56,4.700623137,13.85937686
36085017015,new_york,597,14.25,1.774586833,12.47541317
36085017016,new_york,1134,19.63,3.522080737,16.10791926
36085017300,new_york,703,15.46,4.714169602,10.7458304
36085017600,new_york,1978,25.93,2.275806015,23.65419399
36085017701,new_york,1675,23.86,10.48496342,13.37503658
36085017702,new_york,514,13.22,3.278244378,9.941755622
36085018100,new_york,1095,19.29,20.52289352,-1.232893525
36085018701,new_york,1859,25.14,27.67542671,-2.535426714
36085018703,new_york,1171,19.95,12.21891086,7.731089136
36085018704,new_york,584,14.09,26.80845299,-12.71845299
36085018901,new_york,1758,24.45,36.88702249,-12.43702249
36085018902,new_york,929,17.77,10.55269575,7.217304254
36085019700,new_york,377,11.32,10.91845028,0.401549716
36085019800,new_york,2583,29.63,34.88214576,-5.25214576
36085020100,new_york,1185,20.07,42.3191547,-22.2491547
36085020701,new_york,1147,19.75,15.57843403,4.171565971
36085020702,new_york,1306,21.07,21.94527228,-0.875272284
36085020803,new_york,2706,30.33,2.289352479,28.04064752
36085020804,new_york,2415,28.65,17.13627743,11.51372257
36085020805,new_york,1588,23.23,17.00081279,6.229187212
36085020806,new_york,1150,19.77,16.77052289,2.999477106
36085021300,new_york,1616,23.44,64.41343809,-40.97343809
36085022300,new_york,1020,18.62,34.52993769,-15.90993769
36085022601,new_york,2067,26.51,50,-23.49
36085022602,new_york,2979,31.82,74.68165809,-42.86165809
36085022801,new_york,178,7.78,20.44161474,-12.66161474
36085022802,new_york,977,18.22,18.35545923,-0.135459225
36085023100,new_york,1183,20.05,15.21267949,4.837320509
36085023900,new_york,1012,18.55,42.19723652,-23.64723652
36085024401,new_york,2088,26.64,6.25846654,20.38153346
36085024402,new_york,1123,19.54,0.799241398,18.7407586
36085024700,new_york,730,15.75,55.14765646,-39.39765646
36085024800,new_york,2569,29.55,79.21972365,-49.66972365
36085025100,new_york,1183,20.05,33.81197507,-13.76197507
36085027301,new_york,879,17.29,25.45380656,-8.163806556
36085027302,new_york,1048,18.87,1.151449472,17.71855053
36085027702,new_york,2013,26.16,56.36683826,-30.20683826
36085027704,new_york,747,15.94,1.95069087,13.98930913
